player_rating,opponent_rating,rating_diff,player_acpl,expected_acpl,acpl_gap,num_moves,avg_time_per_move,performance_rating,time_control_seconds,time_control,game_result,opening_eco,opening_family,color_played,is_suspicious
2414,2169,245,24,39,-15,24,17.76,2814,1500,classical,win,B01,B,black,0
2157,2431,274,10,39,-29,53,33.56,2157,1500,classical,draw,E62,E,white,0
2431,2157,274,9,39,-30,53,35.8,2431,1500,classical,draw,E62,E,black,0
2419,2223,196,18,39,-21,32,0.0,2819,900,classical,win,B01,B,white,0
2223,2419,196,40,39,1,32,23.47,1823,900,classical,loss,B01,B,black,0
2166,2457,291,26,39,-13,52,29.49,2566,900,classical,win,E62,E,white,0
2457,2166,291,36,39,-3,52,33.38,2057,900,classical,loss,E62,E,black,0
2494,2241,253,29,39,-10,46,15.14,2094,1500,classical,loss,C10,C,white,0
2241,2494,253,17,39,-22,46,39.12,2641,1500,classical,win,C10,C,black,0
2520,2449,71,30,39,-9,62,23.54,2120,1500,classical,loss,B01,B,white,0
2449,2520,71,19,39,-20,62,23.96,2849,1500,classical,win,B01,B,black,0
2511,2263,248,12,39,-27,47,8.48,2911,1500,classical,win,B01,B,white,0
2263,2511,248,31,39,-8,47,17.82,1863,1500,classical,loss,B01,B,black,0
2505,2201,304,32,39,-7,21,8.99,2905,1500,classical,win,C02,C,white,0
2201,2505,304,57,39,18,21,21.77,1801,1500,classical,loss,C02,C,black,0
